0,1,2,3,4,5,6,7,8,9,10,11
204.86592001540637,-0.08356684424471612,1.668602352050361,203.9292841414685,0.1718988494607584,0.8684017125332983,-0.3228823243962945,-0.6920526031420275,-0.22125902648626922,-1.3647363473029244,-0.7250894772504957,-0.0012014380019442755
198.12669560757692,-0.0623229746159757,1.759200862976018,197.45043737830466,0.1272566499675237,0.9320109157707595,-0.21278403711272237,-0.43272978053090483,-0.14433896211441302,-0.8659249623483165,-0.4051286183060713,-0.0029059133127636422
180.1206188297641,-0.0038137355924025,1.745845134524721,180.13161563835737,0.005437212565651877,1.030762409395677,0.06388994180051104,0.19188462143493928,0.048482451076105396,0.35747961533271666,0.3143990826173755,-0.005009195589104855
150.4691794617971,0.09371701112344996,1.6253619227690024,151.6063166977294,-0.19684229634183656,1.1614375877594172,0.5280992538038947,1.2234199735414684,0.3726434313018788,2.397847640153118,1.4701718565148432,-0.007347909624632207
110.65397441291785,0.2260449979362442,1.412610514302815,113.29688441104955,-0.47036012777812825,1.313776625258769,1.1667080946534667,2.6288896463021683,0.82063617433714,5.204126153227921,3.0175781080961808,-0.009766138592780808
64.06070996320402,0.38269499412359453,1.140880018251296,68.45741433440507,-0.7929234604190432,1.471453682602018,1.9276927393917611,4.291898416799785,1.358826760672695,8.563315982799859,4.824664275944689,-0.012211420783775682
15.485692963028223,0.5484168606509927,0.857041185623225,21.69967499862596,-1.1325341032650975,1.6148905784892686,2.726672470918596,6.028787858516219,1.9319983484296983,12.13006456969104,6.69364071161848,-0.014813022571419868
-29.85359434090933,0.7063166878233665,0.6118036437115877,-21.958140892213976,-1.4539605013723471,1.7253422656300963,3.4653733376080047,7.630258660150252,2.4759146552562257,15.50533728602304,8.408915703474644,-0.017855251736722484
-67.5003293391816,0.8416870000473613,0.4479355794078894,-58.22805420298464,-1.7267023102023284,1.7888915030923431,4.056407463801544,8.915243556075923,2.93382660347137,18.337742337482602,9.794857890656095,-0.02156110632806515
-94.70530819598716,0.945148314150186,0.3905453145956561,-84.46337732626814,-1.9314638273114606,1.7988608033890514,4.444480179675342,9.77553501767795,3.2699990706964863,20.404556278809515,10.757725481799358,-0.02581300108524443
-110.82648983058236,1.0140557745381495,0.4425504029235947,-100.04352978058728,-2.0629969239856845,1.755911718126275,4.616635340497902,10.196616537591026,3.4755380388710044,21.645087694169316,11.296669447481456,-0.03015655111260283
-117.12828444750244,1.051952904771999,0.5861103096313189,-106.18160246897641,-2.128914337320798,1.6662341747875693,4.599858668345668,10.251733322915804,3.5660042848783733,22.14590490206673,11.485941156586623,-0.03416389460673834
-116.15313832281633,1.066595016726303,0.7887010320863581,-105.32046510950285,-2.1455987270853076,1.5389871690946395,4.448869491852092,10.074039364798875,3.5730332132801528,22.093615437627847,11.44098977933673,-0.037833707019777105
-110.93158189206962,1.067393632249483,1.0115302792513026,-100.37329968496223,-2.1329750759233086,1.3842167079556063,4.2293116305485485,9.816620502045584,3.5334066571801004,21.71541895705564,11.28328502214098,-0.04168636021211216
-104.2715080168148,1.0630778372545577,1.2179932868662036,-94.04008414702429,-2.1097539834498704,1.2120013135714094,4.001742742280316,9.612541366391008,3.479044722307877,21.22487410616762,11.114668419821161,-0.04637035726973512
-98.27861028383987,1.0600986345713534,1.3803712494556244,-88.34618097202596,-2.090165615035516,1.0328803072307329,3.810363240644455,9.54578236654994,3.4304588414223582,20.784160577759614,11.005262196246118,-0.05183834743884508
-94.15766460582078,1.061974469463805,1.48362442398752,-84.45090271267085,-2.0825281919468375,0.8589887787333503,3.67842467673215,9.639535483529853,3.3948651384789743,20.487355969330046,10.993029818285573,-0.056449885902612865
-92.26114716792654,1.069492246806542,1.52580979986489,-82.69393948432419,-2.0894499225355005,0.7049502309144109,3.6103289768207167,9.862530852589067,3.3686502451647855,20.363246331344655,11.089994045549878,-0.056541370944802695
-92.30264838638747,1.0814911965746743,1.5153912557397924,-82.80035850147713,-2.1091456057913702,0.5875676127318521,3.598610966941527,10.148877719800828,3.3426232191489285,20.39194553996011,11.289735824731773,-0.046952760697815066
-93.63873350216114,1.0958840419223708,1.4664902191389675,-84.1515615025242,-2.1372579817911883,0.5237252736939819,3.6326040255652705,10.42389677264734,3.30783939468096,20.52767760889672,11.572554244881303,-0.022568644159845004
-95.53631807389316,1.1106001898903555,1.3936960822790894,-86.04244042239313,-2.1686506629661397,0.5266017131396177,3.70516730050153,10.627675054836235,3.2599953923488036,20.720145189924175,11.90767534333376,0.01955841094834071
-97.3713384715814,1.1242364402127862,1.3080568812158218,-87.87254668860636,-2.198807039249998,0.6011282429538797,3.8149516697644392,10.729541402976954,3.201414203892358,20.928913301818074,12.254540763768519,0.07827307150981186
-98.73683192078578,1.136329261974044,1.215227634525085,-89.25017205691869,-2.224661088322567,0.7403316082629219,3.96397362700663,10.730509267153273,3.1406548024455905,21.12876922346906,12.565966206403541,0.1474851548049596
-99.46577000397825,1.1472789889292307,1.1158344339380335,-90.01443538278976,-2.2448560487857248,0.9243994391679266,4.152474903079623,10.65545953388503,3.0901704595313846,21.307681542889917,12.794664986227593,0.21708345899927667
-99.59141325978695,1.1580335524703567,1.0073860408939352,-90.19724427313753,-2.259548431476293,1.1236494474866228,4.3739476507329105,10.539989808588476,3.062578373901173,21.461155939038793,12.902388571175866,0.2755923090280219
-99.27467464924415,1.1696704345365578,0.8867358065216916,-89.95347437369996,-2.269936259896764,1.305026215369501,4.612529011376163,10.417336655022542,3.066463641394641,21.58681278603051,12.86896999761515,0.31373480049021063
-98.72586648346694,1.1830087784733876,0.7521397231921714,-89.4856829124631,-2.2776961621147045,1.4399767803531582,4.843532569922223,10.309160200857411,3.102946215630865,21.68149073764034,12.697800885211182,0.3274192097473307
-98.14056543285768,1.198351039199829,0.6043022574335729,-88.98233921276172,-2.284480503024629,1.5107742144086096,5.03682898827192,10.22146348862552,3.1641658205831633,21.741220553880073,12.415237520478849,0.3187643922081526
-97.65967767689256,1.215404994548016,0.4463279617440815,-88.5792951813117,-2.291571715323197,1.5131940267700255,5.162432757911107,10.144845521678592,3.2344478563526033,21.762936910250673,12.063669180059083,0.2947982439784746
-97.35496697845427,1.2333838475692642,0.2829569179532576,-88.34575661903865,-2.299730253040389,1.4552345822046349,5.197401042735178,10.057945451309042,3.294192881122727,21.746475820774695,11.690388034293418,0.26463382204161057
-97.23506536378899,1.2512381880761807,0.11961807267888247,-88.29001100359694,-2.3092161517449594,1.3530841795629842,5.132643828200303,9.934107329189056,3.325566274123279,21.696040334325424,11.336075202583505,0.23637145031229956
-97.2639171902324,1.2679475295975327,-0.038327981010765066,-88.37719010786383,-2.3199237353102298,1.2261194744868948,4.9776320247894805,9.751667907426917,3.3182345573088,21.620758405620915,11.026704227224641,0.21483480958379025
-97.38339147990841,1.2827917205285542,-0.18606842494910847,-88.55110140332145,-2.3315547695843932,1.0924839018421166,4.760826784937573,9.505877638813317,3.273162241269726,21.534119031218275,10.770640167724512,0.200705953756056
-97.53355420120074,1.2955314321545892,-0.31965248865115115,-88.75382766572037,-2.3437693128608745,0.9661539417010131,4.524660238117494,9.216618799310929,3.203017239160767,21.452310406129186,10.560456721067073,0.19093298922973895
-97.66676501913834,1.306450945559592,-0.43629770242403376,-88.93936823359762,-2.3562849989560934,0.8557197991347759,4.315846147887292,8.925805806886459,3.12882528560732,21.39147448043128,10.378009511131536,0.18000131800221192
-97.75442940497581,1.3162535355573166,-0.5347626631432683,-89.08018281829582,-2.36892546440395,0.7646025106942951,4.173666244719585,8.68406390673454,3.0737879360190434,21.363856798584965,10.201313044977688,0.16180779999672742
-97.7872856275677,1.3258426376030212,-0.6157135335456161,-89.16748856817676,-2.3816324749148015,0.6921779149107617,4.11953975517545,8.533056300642155,3.0562319208094837,21.37342978211937,10.012062635853109,0.13191347280610782
-97.77127603733638,1.336057180203322,-0.6818742497844519,-89.2072872640616,-2.394454213774846,0.6352514867958108,4.150655209488535,8.491671404151187,3.0841520202117403,21.41254001950755,9.802638507828934,0.08960221469836263
-97.72137196466088,1.3474428615797347,-0.7377255553322132,-89.21439536794782,-2.4075155763074645,0.5894455949318435,4.239531090256908,8.551148318620502,3.153336772736027,21.46160132713943,9.580766952751027,0.03886760044275332
-97.65540183975438,1.3601268972089033,-0.7886808477859241,-89.20643523096037,-2.420974948897774,0.5502398374840559,4.340099818832584,8.679922801722832,3.2496095786656816,21.493115375370003,9.369505051544785,-0.012306485674649656
-97.58925545864807,1.3738273572947843,-0.8399439609154692,-89.1991068394048,-2.4349767634902437,0.5135861843027074,4.39916161362773,8.835790024333466,3.3539763727489484,21.47949404560695,9.20142251693391,-0.05429826941976412
-97.53407410215536,1.3879826239563344,-0.8954364480868442,-89.20335376528409,-2.449614651888144,0.476162082266129,4.3702405155252295,8.98111264549937,3.448455483830563,21.402138682265935,9.108651359982904,-0.07901912865856905
-97.49538937521262,1.401948136488474,-0.9571327873129707,-89.22443992323419,-2.464919903826209,0.4354005574184755,4.2259500247289825,9.095953526712261,3.520606579316687,21.258091746154957,9.112885799223928,-0.08278561398544322
-97.47375271314851,1.4151915231997696,-1.0249316403311686,-89.26254841749942,-2.4808809665045324,0.38944232704380355,3.9654451659693506,9.184467343443277,3.5657832208580116,21.061229109018445,9.219351505631032,-0.06796892220325246
-97.46622208201767,1.4274281479854634,-1.0969903233899982,-89.31431272343197,-2.497483955076834,0.33710755173396756,3.6149893838545673,9.271903231502032,3.5870260048878224,20.837385120139235,9.416271658014507,-0.0428402716612611
-97.46809765084521,1.4386670419103287,-1.1703580263056468,-89.37466559193693,-2.5147492804780467,0.27791464575706815,3.2217468178929303,9.393084170445128,3.5930195421483746,20.61552650687849,9.678850734030885,-0.019479067554991403
