1.0, 0.0, -0.9984815164333163, -0.05508776035586533, 
0.9984815164333162, 0.055087760355865434, -0.9939306773179496, -0.11000822099407874, 
0.9939306773179495, 0.11000822099407928, -0.9863613034027224, -0.16459459028073378, 
0.9863613034027223, 0.1645945902807339, -0.9757963826274356, -0.21868109120637572, 
0.9757963826274356, 0.21868109120637577, -0.9622680003092505, -0.2721034648453345, 
0.9622680003092504, 0.272103464845335, -0.9458172417006349, -0.324699469204683, 
0.9458172417006346, 0.32469946920468346, -0.926494067214802, -0.376309371947835, 
0.9264940672148018, 0.3763093719478354, -0.9043571606975775, -0.4267764354964036, 
0.9043571606975775, 0.4267764354964036, -0.8794737512064891, -0.47594739303707345, 
0.8794737512064891, 0.4759473930370735, -0.8519194088383274, -0.5236729139878774, 
0.8519194088383271, 0.5236729139878779, -0.8217778152252455, -0.5698080575102658, 
0.8217778152252452, 0.5698080575102661, -0.7891405093963937, -0.6142127126896678, 
0.7891405093963936, 0.6142127126896678, -0.7541066097768966, -0.656752024047734, 
0.7541066097768963, 0.6567520240477344, -0.7167825131684517, -0.6972968010939951, 
0.7167825131684513, 0.6972968010939954, -0.6772815716257414, -0.7357239106731313, 
0.6772815716257411, 0.7357239106731316, -0.635723748209968, -0.7719166509163209, 
0.6357237482099681, 0.7719166509163208, -0.5922352526649804, -0.8057651056609779, 
0.5922352526649801, 0.805765105660978, -0.5469481581224276, -0.8371664782625281, 
0.5469481581224269, 0.8371664782625285, -0.5000000000000004, -0.8660254037844385, 
0.5000000000000001, 0.8660254037844386, -0.45153335831088937, -0.892254238618394, 
0.4515333583108895, 0.8922542386183939, -0.40169542465296987, -0.9157733266550573, 
0.40169542465296953, 0.9157733266550574, -0.3506375551927552, -0.9365112411970544, 
0.35063755519275447, 0.9365112411970548, -0.29851481100169497, -0.9544050018795073, 
0.29851481100169464, 0.9544050018795074, -0.24548548714079912, -0.9694002659393304, 
0.24548548714079924, 0.9694002659393304, -0.19171063192373883, -0.9814514932524178, 
0.1917106319237385, 0.9814514932524179, -0.13735355781840902, -0.9905220846375031, 
0.13735355781840825, 0.9905220846375032, -0.08257934547233274, -0.9965844930066698, 
0.0825793454723324, 0.9965844930066698, -0.027554342368161962, -0.9996203070249514, 
0.02755434236816206, 0.9996203070249514, 0.027554342368161594, -0.9996203070249514, 
-0.027554342368161937, 0.9996203070249514, 0.08257934547233149, -0.99658449300667, 
-0.08257934547233227, 0.9965844930066698, 0.1373535578184078, -0.9905220846375034, 
-0.1373535578184079, 0.9905220846375034, 0.19171063192373847, -0.9814514932524179, 
-0.19171063192373816, 0.981451493252418, 0.2454854871407988, -0.9694002659393305, 
-0.24548548714079912, 0.9694002659393304, 0.29851481100169375, -0.9544050018795077, 
-0.2985148110016943, 0.9544050018795075, 0.350637555192754, -0.9365112411970549, 
-0.35063755519275414, 0.9365112411970549, 0.40169542465296953, -0.9157733266550574, 
-0.40169542465296926, 0.9157733266550575, 0.45153335831088826, -0.8922542386183946, 
-0.45153335831088914, 0.8922542386183941, 0.49999999999999933, -0.866025403784439, 
-0.4999999999999998, 0.8660254037844387, 0.5469481581224266, -0.8371664782625288, 
-0.5469481581224267, 0.8371664782625287, 0.5922352526649801, -0.805765105660978, 
-0.5922352526649799, 0.8057651056609783, 0.6357237482099678, -0.7719166509163211, 
-0.6357237482099678, 0.771916650916321, 0.6772815716257405, -0.7357239106731321, 
-0.6772815716257409, 0.7357239106731317, 0.716782513168451, -0.6972968010939956, 
-0.7167825131684511, 0.6972968010939955, 0.7541066097768958, -0.656752024047735, 
-0.7541066097768961, 0.6567520240477346, 0.7891405093963929, -0.6142127126896688, 
-0.7891405093963935, 0.6142127126896679, 0.8217778152252447, -0.5698080575102668, 
-0.8217778152252451, 0.5698080575102663, 0.851919408838327, -0.5236729139878781, 
-0.8519194088383267, 0.5236729139878784, 0.8794737512064887, -0.4759473930370742, 
-0.879473751206489, 0.4759473930370737, 0.9043571606975773, -0.4267764354964039, 
-0.9043571606975774, 0.4267764354964038, 0.9264940672148015, -0.37630937194783615, 
-0.9264940672148018, 0.3763093719478356, 0.9458172417006346, -0.32469946920468373, 
-0.9458172417006345, 0.32469946920468407, 0.9622680003092502, -0.2721034648453357, 
-0.9622680003092504, 0.27210346484533515, 0.9757963826274354, -0.21868109120637694, 
-0.9757963826274356, 0.21868109120637594, 0.9863613034027222, -0.1645945902807346, 
-0.9863613034027223, 0.16459459028073403, 0.9939306773179495, -0.11000822099407954, 
-0.9939306773179494, 0.11000822099407986, 0.9984815164333162, -0.055087760355866135, 
-0.9984815164333162, 0.05508776035586557, 1.0, 0.0, 
-1.0, 1.2246467991473532e-16, 0.998454528653836, 0.05557476235348284, 
-0.9984815164333163, -0.05508776035586533, 0.9938228915787078, 0.11097774630139133, 
-0.9939306773179496, -0.11000822099407874, 0.9861194048993862, 0.1660377043953585, 
-0.9863613034027224, -0.16459459028073378, 0.975367879651728, 0.22058444946027395, 
-0.9757963826274356, -0.21868109120637572, 0.961601548184129, 0.274449380633089, 
-0.9622680003092505, -0.2721034648453345, 0.9448629614382391, 0.3274660044984223, 
-0.9458172417006349, -0.324699469204683, 0.9252038574264403, 0.37947044971016536, 
-0.926494067214802, -0.376309371947835, 0.9026850013126156, 0.4303019735084223, 
-0.9043571606975775, -0.4267764354964036, 0.8773759975905098, 0.4798034585661693, 
-0.8794737512064891, -0.47594739303707345, 0.8493550749402277, 0.5278218986299074, 
-0.8519194088383274, -0.5236729139878774, 0.8187088444278674, 0.5742088714532247, 
-0.8217778152252455, -0.5698080575102658, 0.7855320317956785, 0.6188209975614539, 
-0.7891405093963937, -0.6142127126896678, 0.7499271846702215, 0.6615203834294116, 
-0.7541066097768966, -0.656752024047734, 0.7120043555935298, 0.702175047702382, 
-0.7167825131684517, -0.6972968010939951, 0.6718807618570107, 0.7406593291429218, 
-0.6772815716257414, -0.7357239106731313, 0.629680423189514, 0.7768542750425427, 
-0.635723748209968, -0.7719166509163209, 0.5855337784194576, 0.8106480088977173, 
